elapsed_s,x_g,y_g,z_g,writing,word,newline
9.6058,0.0580,1.1850,0.3420,1,brown,0
9.6264,0.3980,0.7450,0.2810,1,brown,0
9.6468,0.5550,0.7490,0.2620,1,brown,0
9.6672,0.6000,0.7290,0.2030,1,brown,0
9.6836,0.6380,0.7320,0.2340,1,brown,0
9.7041,0.3950,1.5240,0.0500,1,brown,0
9.7246,0.1530,0.9680,0.0150,1,brown,0
9.7451,0.2290,0.9840,0.2770,1,brown,0
9.7655,0.3050,0.9070,0.2450,1,brown,0
9.7860,0.2950,0.7820,0.1190,1,brown,0
9.8024,0.1170,1.0250,0.1860,1,brown,0
9.8229,0.3740,0.9290,0.1390,1,brown,0
9.8434,0.3350,0.9390,0.1410,1,brown,0
9.8638,0.4080,0.9550,0.1520,1,brown,0
9.8842,0.3490,0.9510,0.0920,1,brown,0
9.9048,0.2490,0.9390,0.4330,1,brown,0
9.9212,0.2320,0.9920,0.2840,1,brown,0
9.9416,0.2370,0.9340,0.3130,1,brown,0
9.9622,0.3450,0.9100,0.1870,1,brown,0
9.9826,0.3050,0.9170,0.2690,1,brown,0
10.0031,0.2610,0.9180,0.2880,1,brown,0
10.0236,0.2580,0.9360,0.2380,1,brown,0
10.0399,0.2730,0.9600,0.2290,1,brown,0
10.0604,0.2720,0.9730,0.2390,1,brown,0
10.0809,0.2440,0.9490,0.2360,1,brown,0
10.1014,0.2580,1.0030,0.2570,1,brown,0
10.1218,0.2450,1.0390,0.2050,1,brown,0
10.1383,0.2380,0.9050,0.2730,1,brown,0
10.1587,0.1870,0.9960,0.2370,1,brown,0
10.1792,0.4710,0.7770,0.2430,1,brown,0
10.1997,0.4980,0.8110,0.2560,1,brown,0
10.2202,0.3750,0.9820,0.2280,1,brown,0
10.2407,0.2120,0.9520,0.2800,1,brown,0
10.2570,0.2120,0.9560,0.2790,1,brown,0
10.2775,0.2520,0.9310,0.3020,1,brown,0
10.2980,0.3300,0.9420,0.2150,1,brown,0
10.3185,0.3510,1.0620,0.0580,1,brown,0
10.3389,0.2870,0.9500,0.2230,1,brown,0
10.3594,0.3420,0.9490,0.2340,1,brown,0
10.3758,0.3700,0.9530,0.0830,1,brown,0
10.3963,0.2930,0.9260,0.1320,1,brown,0
10.4167,0.3740,1.0070,0.2120,1,brown,0
10.4372,0.2500,0.9160,0.2730,1,brown,0
10.4577,0.2620,0.9550,0.2840,1,brown,0
10.4782,0.2640,1.0190,0.4510,1,brown,0
10.4946,0.0410,1.1110,0.3420,1,brown,0
10.5151,0.2010,0.8880,0.1030,1,brown,0
