elapsed_s,x_g,y_g,z_g,writing,word,newline
8.4764,0.5720,0.4220,0.1450,1,,0
8.4968,0.3850,0.5350,0.1760,1,,0
8.5174,0.6200,0.8090,0.1980,1,,0
8.5378,1.1760,1.9990,-0.0890,0,,0
8.5583,-0.7560,1.2140,-0.0380,0,,0
8.5787,0.3530,0.5030,0.1910,0,,0
8.5992,0.5610,0.9780,0.1830,0,,0
8.6197,0.5560,0.9130,0.1490,0,,0
8.6361,0.5250,0.8930,0.1020,0,,0
8.6566,0.1840,0.9530,0.1400,0,,0
8.6770,0.2440,0.9900,0.1400,0,,0
8.6976,0.2940,0.9830,0.1100,0,,0
8.7180,0.4610,0.9060,0.1870,0,,0
8.7385,0.5260,0.7940,0.1980,1,,0
8.7549,0.4920,0.8900,0.1040,1,,0
8.7753,0.3440,1.0090,0.0920,1,,0
8.7958,0.2740,1.0240,0.0860,1,,0
8.8163,0.3080,0.9800,0.1180,1,,0
8.8368,0.4300,0.8640,0.1740,1,,0
8.8531,0.4760,0.9240,0.1560,1,,0
8.8737,0.3830,0.9340,0.1060,1,,0
8.8941,0.3060,0.9540,0.1280,1,fox,0
8.9146,0.3580,0.9540,0.1700,1,fox,0
8.9351,0.4150,0.8750,0.1300,1,fox,0
8.9555,0.4130,0.9400,0.1320,1,fox,0
8.9720,0.3850,0.9550,0.1230,1,fox,0
8.9924,0.4160,0.8320,0.1870,1,fox,0
9.0128,0.4290,0.8020,0.2320,1,fox,0
9.0334,0.3160,1.0630,0.1720,1,fox,0
9.0538,0.3270,1.0090,0.0960,1,fox,0
9.0743,0.3900,0.9480,0.1470,1,fox,0
9.0947,0.4650,0.9300,-0.0480,1,fox,0
9.1153,0.3690,1.0340,-0.0520,1,fox,0
9.1357,0.1410,0.9380,-0.0970,1,fox,0
9.1562,0.0240,0.9540,0.2950,1,fox,0
9.1727,0.3080,0.9260,0.1460,1,fox,0
9.1931,0.2450,0.9510,0.2000,1,fox,0
9.2136,0.2630,0.9960,0.2540,1,fox,0
9.2340,0.1740,0.9590,0.3710,1,fox,0
9.2545,0.4370,0.8750,0.0940,1,fox,0
9.2750,0.4550,0.9710,0.0620,1,fox,0
9.2955,0.4310,0.9960,-0.0520,1,fox,0
9.3119,0.2080,1.1560,0.3440,1,fox,0
9.3324,0.4550,0.6890,0.3540,1,fox,0
9.3528,0.5420,0.6030,0.3250,1,fox,0
9.3733,0.4360,1.3490,0.0000,1,fox,0
9.3939,-0.5120,0.9760,-0.1250,1,fox,0
9.4143,0.0920,1.0180,0.3260,1,fox,0
9.4347,0.3530,1.0210,-0.1230,1,fox,0
9.4552,0.4190,1.0020,0.0250,1,fox,0
9.4757,0.3860,1.0530,-0.0240,1,fox,0
9.4961,0.3190,0.8890,0.2290,1,fox,0
9.5166,0.5630,0.7200,0.2340,1,fox,0
9.5371,0.7110,0.6310,0.2780,1,fox,0
9.5576,0.1520,1.2270,-0.0800,1,fox,0
9.5740,0.2590,1.0820,0.1250,1,fox,0
9.5945,0.2250,1.0110,0.0810,1,fox,0
