elapsed_s,x_g,y_g,z_g,writing,word,newline
8.6137,0.1180,1.0090,0.4680,1,quick,0
8.6301,0.1660,0.9370,0.3150,1,quick,0
8.6506,0.3200,0.9160,0.0860,1,quick,0
8.6710,0.2690,0.9730,-0.0150,1,quick,0
8.6916,0.2380,0.9490,0.2880,1,quick,0
8.7120,0.2580,0.9450,0.1570,1,quick,0
8.7326,0.2620,0.9850,0.1620,1,quick,0
8.7530,0.1900,1.0500,0.1730,1,quick,0
8.7734,0.1060,1.0530,0.2570,1,quick,0
8.7899,0.4670,0.7740,0.2210,1,quick,0
8.8103,0.5630,0.7970,0.2200,1,quick,0
8.8308,0.5850,0.7570,0.2630,1,quick,0
8.8513,0.3940,1.3110,0.0720,1,quick,0
8.8718,0.0280,0.9520,0.1330,1,quick,0
8.8882,0.1500,0.9760,0.4890,1,quick,0
8.9086,0.2160,0.9430,0.1740,1,quick,0
8.9292,0.2850,0.9520,0.6280,1,quick,0
8.9496,0.2630,0.9380,0.2400,1,quick,0
8.9700,0.2980,0.9550,0.1730,1,quick,0
8.9905,0.2500,1.0050,0.1490,1,quick,0
9.0070,0.2570,1.0200,0.0330,1,quick,0
9.0274,0.2620,0.8580,0.1210,1,quick,0
9.0479,0.3440,0.9380,0.1750,1,quick,0
9.0683,0.2230,0.9410,0.3800,1,quick,0
9.0888,0.2130,0.9550,0.2430,1,quick,0
9.1093,0.2260,1.0470,0.4600,1,quick,0
9.1257,0.1730,1.0870,0.1450,1,quick,0
9.1461,0.1820,0.9530,0.1320,1,quick,0
9.1667,0.3420,0.9180,0.1790,1,quick,0
9.1871,0.4430,0.8650,0.1630,1,quick,0
9.2076,0.4330,0.9080,0.1990,1,quick,0
9.2281,0.3390,0.9380,0.1780,1,quick,0
9.2444,0.3100,0.9040,0.1890,1,quick,0
9.2650,0.3380,0.9230,0.1620,1,quick,0
9.2854,0.2010,1.0950,0.2630,1,quick,0
9.3060,0.1010,0.9790,0.2260,1,quick,0
9.3264,0.1980,0.9800,-0.0300,1,quick,0
9.3468,0.2900,0.9640,0.3510,1,quick,0
9.3674,0.2130,0.9970,0.3360,1,quick,0
9.3837,0.1870,0.9410,0.2750,1,quick,0
9.4042,0.3150,1.0300,0.3980,1,quick,0
9.4247,0.2160,0.9950,0.1810,1,quick,0
9.4451,0.1660,0.9490,0.1570,1,quick,0
9.4656,0.2060,0.9820,0.1780,1,quick,0
9.4820,0.2420,0.9810,0.1190,1,quick,0
9.5026,0.2290,1.0420,0.1420,1,quick,0
9.5230,0.0730,1.1250,0.2060,1,quick,0
9.5434,0.3980,0.7800,0.1200,1,quick,0
9.5639,0.4430,0.8790,0.2060,1,quick,0
9.5845,0.5240,0.8240,0.1200,1,quick,0
9.6008,0.4430,0.8420,0.1900,1,quick,0
9.6213,0.0850,1.1870,0.2400,1,quick,0
9.6417,0.0630,0.9660,0.1590,1,quick,0
9.6622,0.1870,0.9720,0.2210,1,quick,0
9.6827,0.2860,0.9570,0.0780,1,quick,0
9.7032,0.2480,0.9390,0.3070,1,quick,0
9.7196,0.2290,0.8870,0.2610,1,quick,0
9.7401,0.2080,0.9960,0.5680,1,quick,0
9.7606,0.1080,1.0000,0.2150,1,quick,0
9.7810,0.3520,0.9950,0.0620,1,quick,0
9.8015,0.2270,1.0030,0.1270,1,quick,0
9.8220,0.1630,1.1100,-0.0630,1,quick,0
9.8424,0.1070,0.9220,0.2270,1,quick,0
9.8588,0.1600,1.0390,0.2610,1,quick,0
9.8793,0.3180,0.8540,0.2380,1,quick,0
9.8999,0.3160,0.9690,0.1540,1,quick,0
9.9203,0.4270,0.8790,0.1380,1,quick,0
9.9407,0.4510,1.0590,0.1130,1,quick,0
9.9612,0.1360,0.9880,0.2010,1,quick,0
9.9776,0.0240,0.9820,0.3350,1,quick,0
9.9981,0.2480,0.9750,0.3080,1,quick,0
10.0186,0.0580,0.9910,-0.0740,1,quick,0
10.0390,0.0380,0.9010,0.2160,1,quick,0
10.0595,0.2590,1.0070,0.4040,1,quick,0
10.0800,0.2080,1.0320,0.1020,1,quick,0
10.1005,0.2260,0.9880,0.1010,1,quick,0
10.1168,0.1440,1.1950,0.1700,1,quick,0
10.1414,-0.0510,1.1220,0.1270,1,quick,0
10.1580,0.3120,0.8540,0.2110,1,quick,0
10.1783,0.4430,0.8620,0.1800,1,quick,0
10.1987,0.4180,0.9110,0.1860,1,quick,0
10.2192,0.2260,1.0130,0.1350,1,quick,0
10.2397,0.2010,0.9790,0.2290,1,quick,0
10.2561,0.2300,0.9530,0.2480,1,quick,0
10.2766,0.1640,0.9250,0.1970,1,quick,0
10.2971,0.2120,0.9830,0.3980,1,quick,0
10.3175,-0.0500,1.0500,0.4900,1,quick,0
10.3380,0.1400,1.0730,0.1990,1,quick,0
10.3585,0.3140,0.9420,-0.2130,1,quick,0
10.3790,0.3760,0.9190,0.0640,1,quick,0
10.3994,0.1970,0.9790,0.1300,1,quick,0
10.4200,0.2280,1.0010,0.0840,1,quick,0
10.4363,0.1270,0.9870,0.4060,1,quick,0
10.4568,-0.0780,1.1050,0.4490,1,quick,0
10.4814,-0.1610,1.1190,0.2570,1,quick,0
10.4978,0.1490,0.9870,0.0650,1,quick,0
10.5183,0.4500,0.9060,0.0580,1,quick,0
10.5388,0.4960,0.8720,0.1570,1,quick,0
10.5592,0.4830,0.8340,0.1850,1,quick,0
10.5797,0.4370,0.9120,0.1460,1,quick,0
10.6001,0.5180,0.8260,0.1680,1,quick,0
10.6165,0.5970,0.7930,0.1330,1,quick,0
10.6370,0.5460,0.8770,0.0800,1,quick,0
10.6575,0.1410,0.9020,0.2080,1,quick,0
10.6780,0.2240,1.0790,0.1620,1,quick,0
10.6985,0.0400,1.0500,0.2770,1,quick,0
10.7149,0.1000,0.9380,0.1450,0,,0
10.7354,0.3570,0.9770,0.2290,0,,0
10.7558,0.5210,0.9010,0.1180,0,,0
10.7763,0.5240,0.7990,0.1870,0,,0
