elapsed_s,x_g,y_g,z_g,writing,word,newline
6.6683,0.3320,0.9320,0.1540,1,the,0
6.6888,0.3500,0.9060,0.1870,1,the,0
6.7052,0.3990,0.8880,0.1920,1,the,0
6.7256,0.3770,1.0240,0.2340,1,the,0
6.7461,0.2030,0.9520,0.1600,1,the,0
6.7667,0.1660,1.0020,0.2210,1,the,0
6.7871,0.1870,0.9530,0.2000,1,the,0
6.8076,0.3230,0.9800,0.2570,1,the,0
6.8240,0.2550,0.9560,0.2930,1,the,0
6.8445,0.2600,0.9050,0.3930,1,the,0
6.8650,0.2070,0.7820,0.1590,1,the,0
6.8854,0.1370,0.9950,0.1580,1,the,0
6.9059,0.3220,0.9960,0.0410,1,the,0
6.9264,0.3130,0.9190,-0.1250,1,the,0
6.9468,0.2880,0.9360,0.1770,1,the,0
6.9633,0.3330,0.8860,0.3050,1,the,0
6.9837,0.5060,0.8940,0.2880,1,the,0
7.0042,0.3940,0.9690,0.2580,1,the,0
7.0247,0.2870,1.0840,0.3410,1,the,0
7.0451,0.0620,0.9530,0.3110,1,the,0
7.0615,0.1950,1.0190,0.4220,1,the,0
7.0861,0.0230,0.8750,-0.1190,1,the,0
7.1025,0.1860,1.0730,0.1990,1,the,0
7.1230,0.1290,0.9320,0.1340,1,the,0
7.1436,0.2350,1.0000,0.3050,1,the,0
7.1639,0.1830,1.0010,0.2470,1,the,0
7.1844,0.5400,0.7630,0.1880,1,the,0
7.2049,0.5790,0.8250,0.2620,1,the,0
7.2212,0.0390,1.2310,0.5630,1,the,0
7.2417,-0.0630,0.9550,0.3580,1,the,0
7.2663,0.1270,0.9440,-0.0260,1,the,0
7.2826,0.2500,1.0480,0.3300,1,the,0
7.3032,0.3320,0.9610,0.0540,1,the,0
7.3237,0.2270,1.0350,0.1040,1,the,0
7.3441,0.1670,1.1410,0.0220,1,the,0
7.3646,0.1100,0.9880,0.1270,1,the,0
7.3810,0.3550,0.8670,0.2060,1,the,0
7.4015,0.5410,0.8040,0.2680,1,the,0
7.4219,0.2370,1.2640,0.2290,1,the,0
7.4424,0.0580,0.9390,0.3620,1,the,0
7.4629,0.1370,0.9790,0.3150,1,the,0
7.4833,0.2770,0.9580,0.3450,1,the,0
7.4997,0.2860,0.8440,0.4750,1,the,0
7.5203,0.4980,1.0890,0.1750,1,the,0
7.5407,0.3580,1.0330,0.0800,1,the,0
7.5613,0.1960,1.0630,-0.1720,1,the,0
7.5817,0.2330,0.9140,0.0930,1,the,0
7.6021,0.5190,0.7610,0.1970,1,the,0
7.6226,0.5950,0.7780,0.3120,1,the,0
7.6432,-0.3490,1.2680,0.6680,1,the,0
7.6636,-0.2640,0.9910,0.3410,1,the,0
7.6841,0.2460,1.0260,0.2750,1,the,0
7.7004,0.2440,0.9620,0.0880,1,the,0
7.7209,0.1230,0.9980,0.3440,1,the,0
7.7415,0.0790,0.9740,0.1630,1,the,0
7.7619,0.3360,0.8980,0.1040,1,the,0
7.7824,0.4490,0.9320,0.1820,1,the,0
7.8029,0.1620,1.0010,0.1930,1,the,0
7.8194,0.0940,0.9960,0.0290,1,the,0
7.8397,0.1880,1.0590,0.0110,1,the,0
7.8603,0.2420,0.9680,-0.1090,1,the,0
7.8807,0.2940,1.0010,-0.0150,1,the,0
7.9011,0.2040,0.9750,0.2310,1,the,0
7.9217,0.1960,0.9620,0.2370,1,the,0
7.9421,0.3370,0.9980,0.2330,1,the,0
7.9626,0.2130,1.0140,0.3000,1,the,0
7.9831,0.1040,0.9730,0.0500,1,the,0
7.9995,0.1410,0.9600,0.1780,1,the,0
8.0200,0.1940,0.9350,0.0840,1,the,0
8.0404,0.1770,0.9760,0.1850,1,the,0
8.0609,0.5140,0.7460,0.1750,1,the,0
8.0814,0.5280,0.7920,0.2190,1,the,0
8.1018,0.3950,1.0090,-0.0060,1,the,0
8.1223,-0.0100,0.9480,0.0030,1,the,0
8.1428,0.2430,1.0690,0.1800,1,the,0
8.1594,0.1460,0.9380,0.0180,1,the,0
8.1797,0.3220,0.9930,0.0640,1,the,0
8.2001,0.2250,0.9870,0.0720,1,the,0
8.2206,0.1370,0.9970,0.2350,1,the,0
8.2411,0.3330,0.8360,0.1770,1,the,0
8.2615,0.5210,0.7740,0.2170,1,the,0
8.2820,-0.1310,1.0650,0.5100,1,the,0
8.2986,0.0130,1.0370,0.4090,1,the,0
8.3189,0.1770,1.0430,0.2930,1,the,0
8.3394,0.2250,0.9680,0.0040,1,the,0
8.3599,0.5310,0.9470,-0.0840,1,the,0
8.3804,0.1920,1.1550,-0.0550,1,the,0
8.4008,-0.4850,1.4540,0.5020,1,the,0
8.4213,-0.4140,1.1660,0.2950,1,the,0
8.4460,-0.1730,1.2330,0.1160,1,the,0
8.4663,0.5000,0.6370,-0.2220,1,the,0
8.4868,1.2250,0.2960,-0.0950,1,the,0
8.5073,0.7320,0.5270,0.2490,1,the,0
8.5237,0.6380,0.6720,0.1860,1,the,0
8.5442,0.5410,0.6460,0.3520,1,the,0
8.5647,0.4960,0.6780,0.1020,1,the,0
8.5852,0.3790,1.0050,0.1340,1,the,0
8.6056,0.2090,0.8750,0.1820,0,,0
8.6223,0.7510,0.9190,0.0860,0,,0
8.6426,0.3570,1.1720,0.3090,0,,0
8.6630,0.1960,0.9840,0.2230,0,,0
8.6834,0.1130,1.0260,0.1940,0,,0
8.7039,0.0670,1.0980,0.2340,0,,0
8.7244,0.2180,0.9790,0.1340,0,,0
8.7408,0.3500,1.0030,0.1510,0,,0
8.7613,0.3730,0.9210,0.1750,0,,0
8.7825,0.3880,0.9120,0.2060,0,,0
8.8023,0.3100,0.9420,0.1800,0,,0
8.8227,0.2570,0.9500,0.1740,0,,0
8.8432,0.2770,0.9660,0.1980,1,,0
8.8596,0.3020,0.9380,0.1910,1,,0
8.8801,0.3090,0.9680,0.1830,1,,0
8.9006,0.3030,0.9680,0.2150,1,,0
8.9210,0.3280,0.9370,0.2220,1,,0
8.9415,0.3500,0.8950,0.2240,1,,0
8.9579,0.4280,0.9460,0.1870,1,,0
8.9784,0.2500,0.9900,0.2240,1,,0
8.9988,0.2030,0.9700,0.2210,1,the,0
9.0192,0.2910,0.9510,-0.0930,1,the,0
9.0398,0.2860,0.9460,0.3580,1,the,0
9.0603,0.3110,0.9300,0.2320,1,the,0
9.0808,0.1600,1.0300,0.3280,1,the,0
9.1013,0.1550,0.9510,0.1370,1,the,0
9.1176,0.3230,0.9650,0.1120,1,the,0
9.1381,0.3220,0.9780,-0.0570,1,the,0
9.1586,0.2840,0.9580,0.2890,1,the,0
9.1790,0.3990,0.8480,0.2360,1,the,0
9.1995,0.4760,0.8460,0.2320,1,the,0
9.2200,0.5770,0.8560,0.0650,1,the,0
9.2404,0.3230,0.9100,0.1490,1,the,0
