elapsed_s,x_g,y_g,z_g,writing,word,newline
8.2411,0.1260,0.9510,0.4420,1,quick,0
8.2574,0.2870,0.7560,0.4360,1,quick,0
8.2779,0.4100,0.7970,0.4480,1,quick,0
8.2984,0.3870,0.7890,0.4380,1,quick,0
8.3189,0.2250,0.9230,0.2120,1,quick,0
8.3394,0.0950,0.9080,0.1610,1,quick,0
8.3557,0.1970,0.9500,0.3170,1,quick,0
8.3762,0.2470,0.9150,0.3530,1,quick,0
8.3967,0.1740,0.9200,0.3200,1,quick,0
8.4172,0.2050,0.8610,0.3460,1,quick,0
8.4376,0.1390,0.9730,0.7250,1,quick,0
8.4581,0.1540,0.8970,0.2070,1,quick,0
8.4745,0.3960,0.9880,0.3800,1,quick,0
8.4951,0.3520,0.9770,0.4120,1,quick,0
8.5155,0.2960,1.0260,0.1640,1,quick,0
8.5360,0.2530,1.0760,0.3170,1,quick,0
8.5564,0.0700,0.9730,0.4470,1,quick,0
8.5769,0.3440,0.7920,0.5070,1,quick,0
8.5933,0.4560,0.8070,0.4170,1,quick,0
8.6138,0.4850,0.7910,0.3200,1,quick,0
8.6343,0.1460,1.0780,0.4280,1,quick,0
8.6549,0.0240,0.9540,0.3320,1,quick,0
8.6752,0.2830,0.9160,0.2920,1,quick,0
8.6916,0.1980,0.8810,0.3700,1,quick,0
8.7121,0.1550,0.9030,0.4230,1,quick,0
8.7326,0.1840,0.9960,0.3750,1,quick,0
8.7530,0.0680,0.9520,0.3670,1,quick,0
8.7735,0.1580,0.9180,0.2050,1,quick,0
8.7939,0.2040,0.9490,0.7180,1,quick,0
8.8103,0.1280,0.9670,0.3230,1,quick,0
8.8308,0.2520,0.9430,0.3840,1,quick,0
8.8513,0.2170,0.9380,0.2810,1,quick,0
8.8718,0.2780,0.9530,0.2550,1,quick,0
8.8923,0.2730,0.9720,0.2330,1,quick,0
8.9127,0.1590,1.0100,0.2350,1,quick,0
8.9333,-0.1340,1.3820,0.2050,1,quick,0
8.9537,-0.0420,1.0270,0.3070,1,quick,0
8.9742,0.2660,1.1210,0.2940,1,quick,0
8.9906,0.3100,0.8200,0.3420,1,quick,0
9.0111,0.4860,0.6910,0.3820,1,quick,0
9.0316,0.6210,0.6450,0.4200,0,,0
9.0520,0.7010,0.5500,0.4640,0,,0
9.0725,0.6790,0.5590,0.3870,0,,0
9.0932,0.4070,0.7020,0.4230,0,,0
9.1094,0.5320,0.6900,0.4820,0,,0
9.1298,0.5290,0.7080,0.4680,0,,0
9.1503,0.4600,0.7470,0.4740,0,,0
9.1708,0.3450,0.8220,0.5520,0,,0
