elapsed_s,x_g,y_g,z_g,writing,word,newline
9.3723,0.3700,0.9370,0.2050,1,brown,0
9.3969,0.3440,0.8300,-0.1380,1,brown,0
9.4174,0.3800,0.9430,-0.0650,1,brown,0
9.4379,0.4550,0.9530,-0.0520,1,brown,0
9.4583,0.1910,0.9520,0.0800,1,brown,0
9.4747,0.1870,1.0400,0.3210,1,brown,0
9.4952,0.2470,0.9820,0.2550,1,brown,0
9.5157,0.3080,0.9590,0.3010,1,brown,0
9.5362,0.1760,1.1300,0.2550,1,brown,0
9.5566,0.1810,0.9760,0.1400,1,brown,0
9.5772,0.4910,0.8070,0.0710,1,brown,0
9.5935,0.5820,0.7480,0.0830,1,brown,0
9.6140,0.4640,0.8740,0.0870,1,brown,0
9.6345,0.5850,0.8210,0.0800,1,brown,0
9.6550,0.6080,0.8450,0.1450,1,brown,0
9.6756,0.4100,0.9220,0.1320,1,brown,0
9.6918,0.2770,0.9770,0.1580,1,brown,0
9.7123,0.2710,0.9870,0.1340,1,brown,0
9.7328,0.4150,0.8790,0.1920,1,brown,0
9.7533,0.3240,1.0290,0.1820,1,brown,0
9.7737,0.4160,0.9750,0.1080,1,brown,0
9.7942,0.3460,0.9500,0.3770,1,brown,0
9.8106,0.3910,0.9750,0.1180,1,brown,0
9.8310,0.3400,1.0170,-0.0360,0,,0
9.8516,0.3550,0.9340,0.0030,0,,0
9.8720,0.3060,0.9630,-0.0310,0,,0
9.8926,0.2180,0.9650,0.0820,1,,0
9.9130,0.1870,0.8920,0.0640,1,,0
9.9335,0.4620,0.8880,0.3500,1,,0
9.9539,0.4350,0.9500,0.3050,1,,0
9.9744,0.3200,0.9500,0.4880,1,,0
9.9908,0.1560,0.8890,0.2100,1,,0
10.0113,0.3030,0.9440,0.1460,1,,0
10.0318,0.4060,0.9540,0.0630,1,,0
10.0522,0.3110,0.9840,-0.1980,1,,0
10.0727,0.2010,0.9420,0.2350,1,,0
10.0932,0.0870,0.9540,-0.0380,1,,0
10.1136,0.2720,0.9280,0.2610,1,,0
10.1341,0.3820,0.9590,0.2400,1,,0
10.1506,0.4380,0.9450,0.0480,1,,0
10.1711,0.3450,0.9380,0.0380,1,,0
10.1915,0.5420,0.7560,0.0730,1,,0
10.2120,0.6490,1.1260,0.1380,1,,0
10.2325,0.3150,0.9790,0.0780,1,,0
10.2529,0.1670,1.0310,0.1270,1,,0
10.2734,0.3160,0.9250,-0.1760,1,,0
10.2897,0.4710,0.8940,0.1280,1,,0
10.3103,0.3980,0.9750,0.0560,1,,0
10.3307,0.4080,0.9390,0.5310,1,,0
10.3512,0.2950,0.9170,0.2360,1,,0
10.3717,0.1410,0.9440,0.1740,1,,0
10.3921,0.3080,0.9530,0.1500,1,,0
10.4086,0.2960,0.9740,0.0860,1,,0
10.4331,0.2940,1.0160,-0.0460,1,,0
10.4536,0.0570,1.0250,-0.0850,1,,0
10.4741,0.4000,0.9720,-0.1020,1,,0
10.4946,0.3970,0.9850,0.2020,1,,0
10.5110,0.2430,0.9790,0.3730,1,,0
10.5314,0.0270,1.1140,0.2590,1,,0
10.5519,0.3890,0.9530,0.1000,1,,0
10.5724,0.2260,0.9870,0.0470,1,,0
10.5929,0.4030,0.7970,-0.0420,1,,0
